Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
KJ399990,dengue virus type I,Orthoflavivirus denguei,I,NC13/020713-20466,1479,partial,New Caledonia,New Caledonia,Homo sapiens,blood,"Dupont-Rouzeyrol,M., Aubry,M., O'Connor,O., Roche,C., Gourinat,A.C., Guigon,A., Pyke,A., Grangeon,J.P., Nilles,E., Chanteau,S., Aaskov,J., Cao-Lormeau,V.M.",2013-07-02,2014-07-07,ssRNA(+)
MK529740,dengue virus type I,Orthoflavivirus denguei,,JH19,1485,partial,China,China,Homo sapiens,blood,"Guo,X., Wang,X.",2018-09,2020-04-30,ssRNA(+)
OZ249607,dengue virus type 1,Orthoflavivirus denguei,,,1485,partial,,,,,"Zhang,T.",,2025-05-01,ssRNA(+)
MK167012,dengue virus type I,Orthoflavivirus denguei,1,YNBN1025,7960,partial,China,China,Homo sapiens,blood,"Guan,J., Duan,S., Ma,D., Chen,J., Mo,L., Pan,Y., He,Z., Sun,Q.",2017-11-02,2019-06-15,ssRNA(+)
OR393986,dengue virus type 1,Orthoflavivirus denguei,1,S559,10179,partial,Sri Lanka,Sri Lanka,Homo sapiens,blood,"Maduranga,S., Valencia,B.M., Sigera,C., Adikari,T., Weeratunga,P., Fernando,D., Rajapakse,S., Lloyd,A.R., Bull,R.A., Rodrigo,C.",2019-09-03,2023-12-01,ssRNA(+)
FJ196858,dengue virus type I,Orthoflavivirus denguei,,GZ4129/06,1485,partial,"China: Guangzhou, Guangdong Province",China,Homo sapiens,blood,"Wu,W., Bai,Z., Zhou,H., Tu,Z., Fang,M., Tang,B., Liu,J., Liu,L., Chen,W., Xu,B., Wan,Y.",2006,2011-07-04,ssRNA(+)
JQ065921,dengue virus type I,Orthoflavivirus denguei,1,B15/2010,1485,partial,Mexico,Mexico,Homo sapiens,,"Rivas-Estilla,A.M., Bennett,S.N., Garcia-Luna,S.M., Leduc-Galindo,D., Arellanos-Soto,D., Ramos-Jimenez,J., Fernandez-Salas,I., Rincon-Herrera,U.M., Mendoza-Tavera,N., Villarreal-Perez,J.",2010-09-07,2012-03-20,ssRNA(+)
KF417482,dengue virus type I,Orthoflavivirus denguei,V,AMH147018,453,partial,"Brazil: Amazonas, Manaus",Brazil,Homo sapiens,blood,"Martins Vdo,C., Bastos Mde,S., Ramasawmy,R., Figueiredo,R.P., Gimaque,J.B., Braga,W.S., Nogueira,M.L., Nozawa,S., Naveca,F.G., Figueiredo,L.T., Mourao,M.P., Alves,Vd.C.R., Bastos,Md.S., Gimaque,J.B.L., Galusso,Ed.S., Estofolete,C.F., Braga,W., Figueiredo,L.T.M., Mourao,M.P.G.",2011-02-07,2013-11-06,ssRNA(+)
MW946121,dengue virus type I,Orthoflavivirus denguei,1,00594/99,10176,partial,Thailand,Thailand,Homo sapiens,,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.",1999,2021-04-23,ssRNA(+)
OR029759,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_D191078,10653,partial,China,China,Homo sapiens,blood,"Sun,J.",2019-08-17,2023-05-28,ssRNA(+)
OZ059930,dengue virus type 1,Orthoflavivirus denguei,,K153,10716,partial,Pakistan,Pakistan,Homo sapiens,,"Kim,S.",2022-10,2025-01-01,ssRNA(+)
MW945862,dengue virus type I,Orthoflavivirus denguei,1,01425/04,10179,partial,Thailand,Thailand,Homo sapiens,,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.",2004,2021-04-23,ssRNA(+)
OZ249569,dengue virus type 1,Orthoflavivirus denguei,,,1485,partial,,,,,"Zhang,T.",,2025-05-01,ssRNA(+)
AY306044,dengue virus type I,Orthoflavivirus denguei,,137421,240,partial,Brazil: Mato Grosso do Sul,Brazil,,,"Santos,C.L., Sallum,M.A., Foster,P.G., Rocco,I.M., Santos,C.L.S., Sallum,M.A.M.",,2004-07-01,ssRNA(+)
PP123930,dengue virus type 1,Orthoflavivirus denguei,1,D1845/D1/Selangor/2015,1485,partial,Malaysia,Malaysia,Homo sapiens,blood,"Chem,Y.K., Yenamandra,S.P., Chong,C.K., Mudin,R.N., Wan,M.K., Tajudin,N., Abu Bakar,R.S., Yamin,M.A., Yahya,R., Chang,C.C., Koo,C., Ng,L.C., Hapuarachchi,H.C.",2015,2024-05-13,ssRNA(+)
MN869911,dengue virus type I,Orthoflavivirus denguei,1,GZ8H/2019010/2018/I,10702,partial,China,China,Homo sapiens,,"Zhao,L., Zhang,L., Qiu,S., Hong,W., Zhang,F.",2018-11-30,2020-06-30,ssRNA(+)
KY818166,Dengue virus 1,Orthoflavivirus denguei,4,DV1/PHILIPPINES/012/2012,1983,partial,Philippines,Philippines,Homo sapiens,blood,"Rabaa,M.A., Chambaz,Y.G., Duong,K.T.H., Vu,T.T., Wills,B., Bonaparte,M., Vliet,D.V.D., Langevin,E., Cortes,M., Zambrano,B., Dunod,C., Tram,A.W., Jackson,N., Simmons,C.P.",2012,2017-08-14,ssRNA(+)
KU672342,dengue virus type I,Orthoflavivirus denguei,I,DENV1/CN/GZ84/2014,1485,partial,China: Guangdong,China,Homo sapiens,,"Zhao,H., Zhang,F.C., Zhu,Q., Wang,J., Hong,W.X., Zhao,L.Z., Deng,Y.Q., Qiu,S., Zhang,Y., Cai,W.P., Cao,W.C., Qin,C.F., Zhao,L.-Z., Jiang,T., Hong,W.-X., Li,X.-F., Deng,Y.-Q., Zhu,S.-Y., Qin,E.-D., Qin,C.-F., Zhang,F.-C.",2014,2016-06-28,ssRNA(+)
EU448386,dengue virus type I,Orthoflavivirus denguei,,D1/Thailand/0407aTw,1485,partial,Thailand,Thailand,,,"Shu,P.Y., Su,C.L., Liao,T.L., Yang,C.F., Chang,S.F., Lin,C.C., Chang,M.C., Hu,H.C., Huang,J.H., Shu,P.-Y., Huang,J.-H., Su,C.-L., Liao,T.-L., Yang,C.-F., Chang,S.-F., Lin,C.-C., Chang,M.-C.",2004,2008-12-31,ssRNA(+)
MK566224,dengue virus type I,Orthoflavivirus denguei,,GZHaizhu326/2017,1478,partial,China,China,Homo sapiens,,"Guo,P.",2017-09-18,2019-03-27,ssRNA(+)
OR500982,dengue virus type 1,Orthoflavivirus denguei,1,DENV-1-1012.22_RED,978,partial,Brazil: MinasGerais,Brazil,Homo sapiens,blood,"Xavier,J., Lima,M., de Castro,E., Fonseca,V., Giovanetti,M., Alcantara,L.",2022-03-25,2024-09-02,ssRNA(+)
KR780674,dengue virus type I,Orthoflavivirus denguei,1,UoH_2690,474,partial,India,India,Homo sapiens,blood,"Vaddadi,K., Gandikota,C., Venkataramana,M.",2014,2015-10-27,ssRNA(+)
PQ699319,dengue virus type 1,Orthoflavivirus denguei,1,Dengue virus isolate SAS-QAU4,332,partial,Pakistan,Pakistan,Homo sapiens,blood,"Shah,S.A., Shahid,S.A., Rahman,S., Ali,M.",2021-08-07,2025-06-01,ssRNA(+)
MN933739,dengue virus type I,Orthoflavivirus denguei,1,2018XN19928,1531,partial,China,China,Homo sapiens,blood,"Su,W., Jiang,L., Cao,Y.",2018-08-14,2020-01-19,ssRNA(+)
MW369304,dengue virus type I,Orthoflavivirus denguei,1,Mandalay-130,1485,partial,Myanmar,Myanmar,Homo sapiens,blood,"Ngwe Tun,M.M., Kyaw,A.K., Nabeshima,T., Soe,A.M., Aung,T.H., Htwe,T.T., Thu,H.M., Thant,K.Z., Morita,K.",2018-07,2021-05-01,ssRNA(+)
KT824981,dengue virus type I,Orthoflavivirus denguei,I,Thailand 2011,1485,partial,Thailand,Thailand,Homo sapiens,,"Pyke,A.T.",2011,2017-11-02,ssRNA(+)
MH680138,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/19946Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2013-10,2018-08-17,ssRNA(+)
MH428126,Dengue virus 1,Orthoflavivirus denguei,III,SG(EHI)D1/NEB157Y13,1485,partial,Singapore,Singapore,Aedes aegypti,,"Liang,S., Hapuarachchi,H.C., Rajarethinam,J., Koo,C., Tang,C.S., Chong,C.S., Ng,L.C., Yap,G.",2013-10,2018-08-17,ssRNA(+)
MH680077,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/29259Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2013-07,2018-08-17,ssRNA(+)
PV205322,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_MANB12_20220602_D1V,10241,partial,"Brazil: Caxias, MA",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2022-06-02,2026-03-30,ssRNA(+)
MN921501,dengue virus type I,Orthoflavivirus denguei,1,19XN26411*,1610,partial,China,China,Homo sapiens,,"Su,W., Jiang,L., Cao,Y.",2019-10-21,2020-01-15,ssRNA(+)
OR235501,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S17b60_2022,10569,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2022-05,2024-03-21,ssRNA(+)
KY849710,Dengue virus 1,Orthoflavivirus denguei,,SV220,10675,partial,Laos: Salavan,Laos,,,"Castonguay-Vanier,J., Klitting,R., Sengvilaipaseuth,O., Piorkowski,G., Baronti,C., Sibounheuang,B., Vongsouvath,M., Chanthongthip,A., Thongpaseuth,S., Mayxay,M., Phommasone,K., Douangdala,P., Inthalath,S., Souvannasing,P., Newton,P.N., de Lamballerie,X., Dubot-Peres,A., Tangkhabuanbutra,J.",2009-05-04,2018-02-11,ssRNA(+)
PV205361,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_MANB86_20220520_D1V,10300,partial,"Brazil: SaoLuis, MA",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2022-05-20,2026-03-30,ssRNA(+)
MF094228,dengue virus type 1,Orthoflavivirus denguei,,03Sa-017,1562,partial,Philippines,Philippines,Homo sapiens,,"Buerano,C.C., Nabeshima,T., Alonzo-Dimamay,M.T.G., Suarez-Pangilinan,L.-A.C., Ngwe Tun,M.M., Inoue,S., Matias,R.R., Natividad,F.F., Morita,K.",2003,2023-12-31,ssRNA(+)
AM748136,dengue virus type I,Orthoflavivirus denguei,,Jeddah/450/1994,240,partial,Saudi Arabia:Jeddah,Saudi Arabia,,,"Perera,D., Zaki,A., Cardosa,M.J.",1994,2008-06-08,ssRNA(+)
MF033247,Dengue virus 1,Orthoflavivirus denguei,1,07980,10735,complete,Singapore,Singapore,Homo sapiens,,"Koo,C., Tian,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.C., Hapuarachchige,C.H., Kek,R., Tan,S.H.",2016-02,2018-08-17,ssRNA(+)
PQ844933,dengue virus type 1,Orthoflavivirus denguei,1,FG6442,10176,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Duong,K.T.H., Le,T.P., Huynh,H.L.A., Le,H.M., Nguyen,D.T., Simmons,C.P., Wills,B.A., Yacoub,S.",2009,2025-01-12,ssRNA(+)
OR270172,dengue virus type 1,Orthoflavivirus denguei,1,BOL_Den1_71/01,1565,partial,Bolivia: Santa Cruz,Bolivia,Homo sapiens,,"Roca,Y., Baronti,C., Revollo,R.J., Cook,S., Loayza,R., Ninove,L., Fernandez,R.T., Flores,J.V., Herve,J.P., de Lamballerie,X., Roca Sanchez,Y., Chuquimia Valdez,J.",2001-02-05,2023-07-19,ssRNA(+)
PX490334,dengue virus type 1,Orthoflavivirus denguei,1,PERU_03739_LOR,10477,partial,Peru: Loreto,Peru,Homo sapiens,blood,"Drexler,F., Piche,M.",2020-09,2026-02-28,ssRNA(+)
OR235656,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S15b51_2021,10569,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2021-03,2024-03-21,ssRNA(+)
MT804483,dengue virus type I,Orthoflavivirus denguei,1,14XN27454,1479,partial,China: (Guangzhou),China,Homo sapiens,blood,"Jiang,L., Su,W., Cao,Y.",2014-07-17,2020-08-01,ssRNA(+)
KJ726663,dengue virus type I,Orthoflavivirus denguei,I,SL_2012_GS0289,10659,complete,Sri Lanka,Sri Lanka,,,"Ocwieja,K.E., Fernando,A.N., Sherrill-Mix,S., Sundararaman,S.A., Tennekoon,R.N., Tippalagama,R., Krishnananthasivam,S., Premawansa,G., Premawansa,S., De Silva,A.D.",2012-02,2014-07-02,ssRNA(+)
MH611889,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/41682Y13,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2013-10,2018-09-25,ssRNA(+)
MG894746,Dengue virus 1,Orthoflavivirus denguei,,D1/Malaysia/1302aTw,1485,partial,Taiwan,Taiwan,Homo sapiens,blood,"Yang,C.-F., Chang,S.-F., Hsu,T.-C., Su,C.-L., Wang,T.-C., Lin,S.-H., Lin,C.-C., Shu,P.-Y.",2013-02-25,2018-08-17,ssRNA(+)
KF973462,dengue virus type I,Orthoflavivirus denguei,,DENV-1/NI/BID-V7675/2011,10336,complete,Nicaragua,Nicaragua,Homo sapiens,,"Zody,M.C., Newman,R.M., Henn,M., Harris,E., Balmaseda,A., Tangni,G., Nunez,A., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., Fitzgerald,M., McCowan,C., Young,S., Gargeya,S., Levin,J., Malboeuf,C., Qu,J., Ireland,A., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",2011,2014-12-20,ssRNA(+)
MH680046,Dengue virus 1,Orthoflavivirus denguei,I,SG(EHI)D1/34818Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Koo,C., Tien,W.P., Xu,H., Ong,J., Rajarethinam,J., Lai,Y.L., Ng,L.-C., Hapuarachchi,H.C.",2013-06,2018-08-17,ssRNA(+)
PV205467,dengue virus type 1,Orthoflavivirus denguei,1,UWARN_GO0930_20220214_D1V,10247,partial,"Brazil: Goiania, GO",Brazil,Homo sapiens,blood,"Fonseca,V., Giovanetti,M., Guimaraes,N., Moreno,K., Tome,M., LACENs,M., Climade,c., Alcantara,L.",2022-02-14,2026-03-30,ssRNA(+)
MW412611,dengue virus type I,Orthoflavivirus denguei,1,RGR167,1485,partial,"India: ANDHRA PRADESH, KALIKIRI",India,Homo sapiens,blood,"Rishi Gowtham,R., Sireesha,K., Meenakshi,K., Usha,K., Chaudhury,A., Mohan,A., Manohar,B., Umamaheswari,A.",2017-09-29,2021-01-03,ssRNA(+)
OR235310,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_RUN_S23b06_2021,9542,partial,Reunion,Reunion,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2021-02,2024-03-21,ssRNA(+)
FR666924,dengue virus type I,Orthoflavivirus denguei,,D1/Malaysia/36000/05,1485,partial,,Malaysia,,,"Teoh,B.T., Sam,S.S., Abd-Jamil,J., AbuBakar,S.",,2010-10-28,ssRNA(+)
PQ182394,dengue virus type 1,Orthoflavivirus denguei,1,INMI-A12/DENV1-V/2023,10501,partial,Italy,Italy,Homo sapiens,blood,"Carletti,F., Carli,G., Spezia,P.G., Gruber,C.E.M., Prandi,I.G., Rueca,M., Agresta,A., Specchiarello,E., Fabeni,L., Giovanni,E.S., Arcuri,C., Spaziante,M., Focosi,D., Scognamiglio,P., Barca,A., Nicastri,E., Girardi,E., Chillemi,G., Vairo,F., Maggi,F.",2023-11-07,2024-11-25,ssRNA(+)
JN029808,dengue virus type I,Orthoflavivirus denguei,,D10012-DG,1485,partial,China,China,Homo sapiens,blood,"Jiang,S., Ke,C.W., Akihiko,M., Zhou,H.Q., Zheng,K., Wu,D., Zhang,H., Di,B., Zhang,R.L.",2010,2011-07-13,ssRNA(+)
OR258506,dengue virus type 1,Orthoflavivirus denguei,1,LACENMS_LIB2_17_20220418,10125,partial,"Brazil: Ribas do Rio Pardo, Mato Grosso do Sul",Brazil,Homo sapiens,blood,"Castilho De Arruda,L.D., Giovanetti,M., Fonseca,V., Zardin,M.C.S.U., Lichs,G.G.C., Asato,S., Esposito,A.O.P., Tokeshi Muller,M., Xavier,J., Fritsch,H., Lima,M., De Oliveira,C., Santos,E.V., Maziero,L.M.A., Frias,D.F.R., Ahad Das Neves,D., Ferreira Da Silva,L., Rodrigues Barretos,E.C., Tsuha Oshiro,P.E., Modafari Goday,B., Lemos Dos Santos,J.K., Kashima,S., Albuquerque,C.F.C., Said,R.F.D.C., Rosewell,A., Demarchi,L.H.F., Croda,J., Alcantara,L.C.J., Cavalheiro Maymone Goncalves,C., De Mello Almeida Maziero,L., Castilhos Souza Umaki Zardin,M., Garcia De Castro Lichs,G., Rezende Romera,G., Domingues Castilho De Arruda,L., Castanho Escandolhero,V., Ferreira Barbosa,K., Galindo Martins Tebet,D., Oliveira,C., Vieira Santos,E., Rodrigues Frias,D.F., Henrique Tsuha,D., Do Carmo Said,R.F., Ferraz Demarchi,L.H., Junior Alcantara,L.C., Rosa Croda,J.H.",2022-04-18,2023-10-03,ssRNA(+)
MW945956,dengue virus type I,Orthoflavivirus denguei,1,01678/06,10179,partial,Thailand,Thailand,Homo sapiens,,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.",2006,2021-04-23,ssRNA(+)
MH611782,dengue virus type I,Orthoflavivirus denguei,III,SG(EHI)D1/08179Y14,1485,partial,Singapore,Singapore,Homo sapiens,,"Hapuarachchi,H.C., Koo,C., Kek,R., Xu,H., Lai,Y.L., Liu,L., Kok,S.Y., Shi,Y., Chuen,R.L., Lee,K.S., Maurer-Stroh,S., Ng,L.C., Chuen,R.L.T.",2014-02,2018-09-25,ssRNA(+)
PQ357536,dengue virus type 1,Orthoflavivirus denguei,1,18GZ23120_D1_KHM,10735,complete,Cambodia,Cambodia,Homo sapiens,blood,"Su,W., Lu,W., Liu,P.",2018-09-27,2024-09-27,ssRNA(+)
KM236498,dengue virus type I,Orthoflavivirus denguei,,D1/SBY3/11,1485,partial,Indonesia,Indonesia,Homo sapiens,,"Kotaki,T., Yamanaka,A., Mulyatno,K.C., Churrotin,S., Labiqah,A., Sucipto,T.H., Soegijanto,S., Kameoka,M., Konishi,E.",2011,2014-09-24,ssRNA(+)
KT825045,dengue virus type I,Orthoflavivirus denguei,IV,Townsville 2009,1485,partial,Australia,Australia,Homo sapiens,,"Pyke,A.T., Northill,J.A.",2009,2017-11-02,ssRNA(+)
MW547444,dengue virus type I,Orthoflavivirus denguei,1,DENV25,1556,partial,China: Hainan HK,China,Homo sapiens,blood,"Liu,L.",2019-09-03,2021-02-04,ssRNA(+)
KY818105,Dengue virus 1,Orthoflavivirus denguei,4,DV1/PHILIPPINES/006/2012,1983,partial,Philippines,Philippines,Homo sapiens,blood,"Rabaa,M.A., Chambaz,Y.G., Duong,K.T.H., Vu,T.T., Wills,B., Bonaparte,M., Vliet,D.V.D., Langevin,E., Cortes,M., Zambrano,B., Dunod,C., Tram,A.W., Jackson,N., Simmons,C.P.",2012,2017-08-14,ssRNA(+)
MK566209,dengue virus type I,Orthoflavivirus denguei,,GZHaizhu54/2016,1478,partial,China,China,Homo sapiens,,"Guo,P.",2016-10-17,2019-03-27,ssRNA(+)
PP124040,dengue virus type 1,Orthoflavivirus denguei,1,119/D1/Pahang/2015,1485,partial,Malaysia,Malaysia,Homo sapiens,blood,"Chem,Y.K., Yenamandra,S.P., Chong,C.K., Mudin,R.N., Wan,M.K., Tajudin,N., Abu Bakar,R.S., Yamin,M.A., Yahya,R., Chang,C.C., Koo,C., Ng,L.C., Hapuarachchi,H.C.",2015,2024-05-13,ssRNA(+)
HG515522,dengue virus type I,Orthoflavivirus denguei,,#2.13.4,836,partial,,,,,"Parreira,R., Conceicao,C., Centeno-Lima,S., Marques,N., Saraiva da Cunha,J., Abreu,C., Sa,L., Sarmento,A., Atouguia,J., Moneti,V., Azevedo,T., Nina,J., Mansinho,K., Antunes,A., Teodosio,R., Nazareth,T., Seixas,J.",,2014-10-08,ssRNA(+)
MW946161,dengue virus type I,Orthoflavivirus denguei,1,02508/06,10179,partial,Thailand,Thailand,Homo sapiens,,"Katzelnick,L., Escoto,A., Huang,A., Garcia-Carreras,B., Chowdhury,N., Berry,I., Chavez,C., Rutvisuttinunt,W., Buchy,P., Duong,V., Dussart,P., Gromowski,G., Macareo,L., Smith,D., Jarman,R., Whitehead,S., Salje,H., Cummings,D., Lessler,J., Melendrez,M., Endy,T., Kalanarooj,S., A-Nuegoonpipat,A., Chanama,S., Sangkijporn,S., Klungthong,C., Thaisomboonsuk,B., Nisalak,A., Gibbons,R., Iamsirithaworn,S., Yoon,I.-K., Sangarsang,A.",2006,2021-04-23,ssRNA(+)
PP893066,dengue virus type 1,Orthoflavivirus denguei,1,DENV_NS1_NIV251,747,partial,Pakistan,Pakistan,Homo sapiens,blood,"Tariq,F., Irfan,M., Farooq,S., Iqbal,H., Khan,I.A., Choudhary,M.I.",2022-10-03,2024-06-15,ssRNA(+)
EU482818,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V824/2006,10690,complete,Viet Nam: south,Viet Nam,Homo sapiens,,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Crawford,M., Engels,R., Freedman,E., Howarth,C., Jen,D., Larson,L., Ledlie,T., Lewis,B., Montgomery,P., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Nguyen,H.T., Wills,B., Le,L.B., Tran,T.T., Tran,H.T., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",2006,2008-03-04,ssRNA(+)
MW793686,dengue virus type I,Orthoflavivirus denguei,1,YCH_D1_27_19consensus,10543,partial,Myanmar: Yangon,Myanmar,Homo sapiens,blood,"Soe,A.M., Ngwe Tun,M.M., Nabeshima,T., Myat,T.W., Htun,M.M., Lin,H., Hom,N.S., Inoue,S., Nwe,K.M., Aye,L.P.P., Fukuta,M., Thant,K.Z., Hasebe,F., Morita,K., Shresta,S., Thu,H.M., Moi,M.L.",2019-08,2021-12-17,ssRNA(+)
GU131724,dengue virus type I,Orthoflavivirus denguei,,DENV-1/VN/BID-V3902/2008,10475,complete,Viet Nam: South,Viet Nam,Homo sapiens,blood,"Henn,M.R., Young,S., Koehrsen,M., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Simmons,C.P., Wills,B., Nguyen,M.D., Tran,V.N., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Nusbaum,C., Birren,B.",2008,2009-11-11,ssRNA(+)
ON426275,dengue virus type 1,Orthoflavivirus denguei,1,NS10949,10421,partial,"Brazil: Sao Paulo, Sao Jose dos Campos",Brazil,Homo sapiens,blood,"Sacchi,C.T., Campos,K.R., Santos,M.B., Reis,A.D., Nogueira,J.S., Maeda,A.Y.",2022-02-21,2022-08-23,ssRNA(+)
KY818064,Dengue virus 1,Orthoflavivirus denguei,5,DV1/COLOMBIA/356/2013,1983,partial,Colombia,Colombia,Homo sapiens,blood,"Rabaa,M.A., Chambaz,Y.G., Duong,K.T.H., Vu,T.T., Wills,B., Bonaparte,M., Vliet,D.V.D., Langevin,E., Cortes,M., Zambrano,B., Dunod,C., Tram,A.W., Jackson,N., Simmons,C.P.",2013,2017-08-14,ssRNA(+)
MK517739,dengue virus type I,Orthoflavivirus denguei,,DENV-1/GZ/9-35,1485,partial,China: Guangzhou,China,Homo sapiens,,"Liao,F., Chen,H., Xie,J., Zhan,S., Pan,P., Lao,Z., Fan,Y., Lin,L., Lai,Y., Lin,S., Wu,J., Liu,X., Li,G., Lao,Z.Z., Lai,Y.Y., Chen,H.H.",2018-09-24,2019-11-29,ssRNA(+)
JF967883,Dengue virus 1,Orthoflavivirus denguei,,D1/Vietnam/0908cTw,1485,partial,Viet Nam,Viet Nam,Homo sapiens,blood,"Huang,J.H., Su,C.L., Yang,C.F., Liao,T.L., Hsu,T.C., Chang,S.F., Lin,C.C., Shu,P.Y., Huang,J.-H., Su,C.-L., Liao,T.-L., Yang,C.-F., Chang,S.-F., Chang,M.-C., Hu,H.-C., Hsu,T.-C., Lin,C.-C., Shu,P.-Y.",2009,2012-05-31,ssRNA(+)
MN449010,dengue virus type I,Orthoflavivirus denguei,1,D1-Ecuador-00306-P-12910-2015-07-30,10176,partial,Ecuador,Ecuador,Homo sapiens,,"Berry,I.M.",2015-07-30,2020-10-12,ssRNA(+)
OR235741,dengue virus type 1,Orthoflavivirus denguei,1,DENV1_MAY__S26b16_2019,9542,partial,Mayotte,Mayotte,Homo sapiens,blood,"Frumence,E., Traversier,N., Jaffar Bandjee,M.-C.",2019-03,2024-03-21,ssRNA(+)
